Atmosphere,Temperature,Microcrystalline cellulose,Xylan,Alkali lignin
0.006600994425206324,-0.26109011318834,0.008543771731917253,0.026123196432578658,0.037113695758306024
0.004252278247755754,-0.2780204609450778,0.00950083095933401,-0.007504645792521014,0.021827272551768785
-0.0036599160550312604,-0.21901888384469778,-0.004975330771456185,0.006173864679582213,-0.0436603476813913
0.011199018277170793,-0.29175326424156806,-0.007912822800416101,-0.0021086005322587553,-0.0031048926523080667
0.007858436473873525,-0.3102008567064437,-0.008942404957160087,-0.02360670591651223,0.01946322940822661
-0.038402842448612244,-0.0584744549166294,0.014177692908840661,-0.020140381285364047,-0.028106041413119023
-0.03335201699993434,-0.03288963703276375,0.01320552508811521,0.03587324981201872,0.06263530328390794
-0.03504299784265427,-0.07147588251882057,0.008786647150151294,-0.005876457474742099,0.02914491643594051
-0.03536217448804777,-0.13181715670157895,-0.015079502685275407,-0.023922857541157826,-0.11670236515143721
-0.022417490220456332,-0.07475962118419431,-0.012383192534756731,0.014361416000622818,0.010638495258315199
-0.024893959781829678,-0.08756575486863544,-0.008354229679968848,-0.00460627896556625,0.03485815476970649
-0.0418161722027215,0.0653863340378439,0.002275253372111402,-0.024279018658537457,-0.04669287455428714
-0.03377595009552235,0.1165863435418035,0.003685768262699973,0.03257251150570621,0.0699575618792942
-0.026566981273911654,0.09281810687500239,0.0015658721621702298,-0.004137127345154612,0.04724256921462911
-0.028679310666498814,0.019561693453191777,-0.004637971472327769,-0.02112773758867685,-0.1285947470236823
-0.021114420819482334,0.0724938781802644,-0.0024513820483777903,0.008735129769486948,-0.0006761225332573062
-0.01627771285182596,0.10167075787637679,-0.000226407753923068,0.005413416998559702,0.05100545982544258
-0.036877032406525186,0.22007953452382192,-0.03755554439645742,-0.026159873894400044,-0.024194229270912332
-0.02039763011355791,0.16604732493827704,-0.037646054192308584,-0.003399788505144885,0.01041516055008497
-0.011391569154152457,0.24420716738779508,-0.020373436745910353,0.028047635695318648,0.03287584958522942
-0.028174629821495538,0.3220391116709176,0.035618022840787945,-0.014201281323115645,-0.03545787611665002
-0.015541389362254918,0.28091989951263324,0.037389717528313965,0.012027464124400193,-0.00023953750414840158
-0.009356089122133433,0.28175813869013616,0.019608289389695485,0.010497411260681933,0.02169625684966441
0.10454582409945533,-0.2419962729646554,0.01780666428217013,0.02415866071363635,-0.031170019993796566
0.10417815654315465,-0.2609540339220456,0.024441175977556073,0.04058085423683624,0.03845361932331093
0.06698502780700763,-0.28157435850768486,0.02659535446221618,-0.024495455932577723,0.01807549370823402
0.09198849888632536,-0.2176033778410722,-0.01402309165364013,0.03210605358895279,-0.027179129045289924
0.03271012588760779,-0.3032508304797934,-0.026244111268250166,-0.024458479711139347,-0.013634915953043532
0.03674782736466785,-0.3189500641873984,-0.025262876596737555,-0.04373289107780611,0.01597403551032528
0.12455044995681347,-0.0063649703130649014,0.028337793585846285,-0.003094642380318842,-0.03314454075053689
0.13338048276982373,0.036401779885340206,0.030894405421409223,0.045517357308765154,0.06997545726807765
0.10228362224888032,-0.00043590954914488837,0.02659607324836981,-0.02300523019955266,0.030348186780883264
0.1178068520802023,-0.07288103907105992,-0.024905425060100433,-0.005968988762707679,-0.10375808007578702
0.06758621338443006,-0.017764591427970395,-0.03065887204448754,-0.0017066219281722207,-0.006205483659234934
0.08543207248992749,-0.01487832096862737,-0.025453595499154442,-0.014655187957090093,0.03482058871253562
0.05580233335318021,0.05216103179188453,0.021570301094440324,-0.00018168233930556887,-0.038401269086661395
0.054702622650510034,0.10762383343618183,0.023372522315768942,0.04747067062168977,0.07936904112003255
0.016600770113184515,0.06969921114023966,0.020751315155992246,-0.022529364163615374,0.03986870587855458
0.034735184968647435,-0.011256719849392985,-0.017950608860513716,-0.007247967085977564,-0.117988896180797
-0.017613821082335876,0.0429858040687484,-0.023520322558791978,-0.00782745109146577,-0.015172498846299086
-0.01524113725778626,0.0650687350986674,-0.01893984458602187,-0.016739368615041567,0.04081814801918366
0.03969160339345388,0.18580436252193994,-0.02877369577743158,-0.004911354455355728,-0.00939521974311642
0.016564908137808258,0.10556878033798928,-0.03174226536737367,-0.00553712284585,0.006759726053398545
0.010323663067940388,0.19963575248802903,-0.015027517663557753,0.016912533334268485,0.023049987730841083
0.03668586569228111,0.29266669824696323,0.03111798659018554,0.001532382476730305,-0.02012578250065168
0.0009006632138188309,0.2643532782400445,0.03055909756926564,0.001647922777073898,-0.005350603107906125
0.0005201307110588438,0.2539957601515793,0.014276260929573362,-0.0016099198849832419,0.012910667436532287
-0.1023325633873241,-0.31688992377010505,-0.004125378046354662,-0.015092340352727263,-0.026555890223129524
-0.10957119189983928,-0.3417226278181075,-0.0024531359396828736,0.006179097804914875,0.02843912833193926
-0.07024779748766917,-0.33878535064296006,0.0009466568188782887,0.009922305847094002,0.0198856649348204
-0.08769592322922481,-0.2813616649565359,0.00313980284795214,-0.012818912955979585,-0.03761449312130886
-0.04263658475844195,-0.34975846442862163,0.0026399613934746215,0.013476007204702007,-0.0007276227511789557
-0.043562285338199516,-0.3570289526085468,-0.0009521989245407526,-0.0010619361769049363,0.01577725343748341
-0.08684260524217971,-0.08577328883072834,0.010278345573251055,-0.028372787083094514,-0.02004107164930968
-0.10050388679444378,-0.06450183513199528,0.005183665747768913,0.024169597033328313,0.05276270597868685
-0.06792705654863009,-0.09062475518725376,0.004897302557664185,0.009789058922434198,0.029260527789700338
-0.08314278462275533,-0.15790454077393123,-0.01198473743037951,-0.03446055838403027,-0.11713041755448816
-0.04531933111828366,-0.10183105923346236,-0.005262127914465573,0.024634614508654683,0.015738884059178896
-0.06088353992251818,-0.11896270909935393,-0.0048403661563090955,-0.0011141177637332689,0.03181630402676813
-0.015002572165392407,0.11334086295464146,-0.003936155798547776,-0.027992451612720817,-0.04054793113071117
-0.021575214588491372,0.16432675074411238,-0.007302346664138053,0.02382442999535912,0.06359561309518558
0.009507241772690538,0.14262751595914724,-0.007721353562434921,0.005078123423688874,0.05017388236787735
-0.006578957540667874,0.06335527264137798,0.0008581786995923979,-0.026932923251502858,-0.14273520674298376
0.03850803981394787,0.12794674166225375,0.007505113365202672,0.016970893982628504,0.00995542796960347
0.03142983134697976,0.15397092798515238,0.008422193841248512,0.008046242123196911,0.053882832438696335
-0.0036968039441172174,0.27440069186569843,-0.03514943234144873,-0.022724214743549992,-0.01664808879268733
0.0036610859786847883,0.2256457127257977,-0.03788362273049605,-0.0025170559658410064,0.011228346158680439
0.001186546441943186,0.27052046902143345,-0.0235977724450121,0.02309905218378127,0.026918635075981356
-0.009082899853535978,0.3628240677012324,0.03324703688709004,-0.017048512700414627,-0.03870705096555071
0.01462314239744181,0.30691483412088927,0.03805913615343165,0.01498162045006314,0.0033761917800504194
0.009007728512616282,0.30471458223485565,0.02239539901572826,0.008985519427856926,0.01755426541858519
